index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
270993,100543473,23/07/21,873636,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
270994,100543477,23/07/21,873640,2,19.2,19.2,0.0,19.2,Soghaat,Easypay,110690,cancelled
270995,100543478,23/07/21,873641,2,19.2,19.2,0.0,19.2,Soghaat,Payaxis,110690,cancelled
270996,100543485,23/07/21,873650,2,19.2,19.2,0.0,19.2,Soghaat,Easypay,110690,cancelled
270997,100543685,24/07/21,873937,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
270998,100543686,24/07/21,873938,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
270999,100543692,24/07/21,873944,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271000,100543803,24/07/21,874083,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271001,100544145,25/07/21,874631,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,bankalfalah,110690,cancelled
271002,100544147,25/07/21,874633,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271003,100544152,25/07/21,874638,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271004,100544175,25/07/21,874673,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271005,100544185,25/07/21,874691,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271006,100544975,27/07/21,875967,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271007,100544976,27/07/21,875968,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Payaxis,110690,cancelled
271008,100544986,27/07/21,875983,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,bankalfalah,110690,cancelled
271009,100544987,27/07/21,875984,2,19.2,19.2,0.0,19.2,Soghaat,Easypay,110690,cancelled
271010,100544988,27/07/21,875985,2,19.2,19.2,0.0,19.2,Soghaat,Payaxis,110690,cancelled
271011,100544991,27/07/21,875988,2,19.2,19.2,0.0,19.2,Soghaat,Easypay,110690,cancelled
271012,100544992,27/07/21,875989,2,19.2,19.2,0.0,19.2,Soghaat,Easypay,110690,received
271013,100544993,27/07/21,875990,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Easypay,110690,cancelled
271014,100544994,27/07/21,875991,2,75.0,75.0,0.0,75.0,Mobiles & Tablets,Easypay,110690,cancelled
271015,100545313,28/07/21,876564,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,bankalfalah,110690,cancelled
271016,100545315,28/07/21,876566,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,apg,110690,cancelled
271017,100545568,29/07/21,877016,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Payaxis,110690,cancelled
271018,100545847,30/07/21,877495,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,bankalfalah,110690,cancelled
271019,100545851,30/07/21,877509,2,1052.1,1052.1,0.0,1052.1,Mobiles & Tablets,Payaxis,110690,cancelled
